location,date,x,y
Boonsri,2015-08-20,-38.7596803754411,46.8408964741654
Boonsri,2015-08-21,-37.9832504149709,46.5186874076878
Boonsri,2015-09-09,-35.9254028048506,45.9362375880009
Boonsri,2015-09-17,-35.7384293890105,45.5737652286949
Boonsri,2015-10-09,-33.5718736657962,43.7688871836106
Boonsri,2015-10-21,-32.0793321152339,43.2318175298938
Boonsri,2015-10-22,-31.4776542488324,43.2524462659123
Boonsri,2015-10-28,-30.7056204436142,43.2503454890503
Boonsri,2015-11-07,-30.1284619394802,43.2523684459401
Boonsri,2015-11-11,-29.7895933631253,43.3116778203481
Boonsri,2015-11-18,-30.0752152871931,43.2696542613572
Boonsri,2015-11-26,-30.5964828702664,43.0832363296091
Boonsri,2015-12-03,-31.150761990267,42.8483685480198
Boonsri,2015-12-09,-31.6397625195075,42.7166578575683
Boonsri,2015-12-13,-30.6750588943999,42.3432476368822
Boonsri,2016-01-08,-29.9836682416852,41.8660310961685
Boonsri,2016-01-22,-30.2376308469242,42.0418569515739
Boonsri,2016-01-28,-30.6222543213357,42.2214611774267
Boonsri,2016-02-06,-31.0942143646072,42.3494175082455
Boonsri,2016-02-17,-31.5474342219432,42.6343198545647
Boonsri,2016-02-18,-32.8169988218041,42.7266004756086
Boonsri,2016-03-10,-35.3136836890511,42.999503748099
Boonsri,2016-03-17,-37.9294410401537,42.7033702415648
Boonsri,2016-03-25,-38.1894969456595,42.8347764557999
Boonsri,2016-04-15,-38.4997342469037,42.9710763460522
Boonsri,2016-04-22,-38.9218429451534,43.1710809953628
Boonsri,2016-04-28,-39.371293406201,43.3873788066253
Boonsri,2016-05-07,-40.3192063299512,44.1830384665068
Boonsri,2016-05-28,-41.0706779360258,44.7994398870047
Boonsri,2016-06-03,-41.3204103089339,44.8289905267058
Boonsri,2016-06-16,-41.5497058546209,44.9072912008295
Boonsri,2016-06-23,-41.434616829658,45.0980432362481
Boonsri,2016-07-02,-41.3151271217845,45.5086030076857
Boonsri,2016-07-10,-41.2733323513463,46.0049764908451
Boonsri,2016-07-21,-41.3191523325238,46.3214353320842
Boonsri,2016-07-24,-40.5695519188076,46.1636729586131
Boonsri,2016-08-05,-39.3804999120125,45.9549372704129
Boonsri,2016-08-18,-37.9247433935627,45.6015172109951
Boonsri,2016-08-21,-37.1723645813538,45.3490531542753
Boonsri,2016-08-27,-37.0646060460743,45.0673935636704
Boonsri,2016-09-09,-36.8268504904787,44.5252359316128
Boonsri,2016-09-22,-36.7319981115867,44.2408558571804
Boonsri,2016-09-25,-33.566375025917,42.4757340908111
Boonsri,2016-10-06,-30.904971887414,39.8747933419742
Boonsri,2016-10-20,-30.3023516099359,39.1689913011617
Boonsri,2016-10-21,-30.4543154615819,39.4062698491352
Boonsri,2016-10-22,-30.781106306164,39.7907692520322
Boonsri,2016-11-05,-31.2320887301224,40.1786517185755
Boonsri,2016-11-17,-31.603581418028,40.4263831662013
Boonsri,2016-11-18,-31.404243449174,40.6773421806132
Boonsri,2016-12-03,-30.9658564099254,41.0482312319218
Boonsri,2016-12-10,-30.5548740488928,41.2269755255825
Busarakhan,1998-10-29,-12.6914835249786,-60.1652802913308
Busarakhan,1998-11-28,-12.7583875746532,-59.8553428130833
Busarakhan,1998-12-19,-11.2441886519208,-55.0947807154118
Busarakhan,1999-01-27,-10.614878472507,-57.1332129765433
Busarakhan,1999-02-20,-13.0593911914329,-58.4225245718153
Busarakhan,1999-03-19,-11.2203759014115,-59.5523581940735
Busarakhan,1999-04-23,-12.4511050698962,-62.5070438755983
Busarakhan,1999-05-27,-10.7215989881556,-57.2651408838073
Busarakhan,1999-06-22,-13.3788266512522,-56.1694671222966
Busarakhan,1999-07-15,-14.363085690856,-19.4259357279002
Busarakhan,1999-07-24,-13.3893225773761,-55.1313030649956
Busarakhan,1999-08-15,-14.4333152873819,-16.2657541755712
Busarakhan,1999-08-30,-13.8814841032104,-56.1993216841696
Busarakhan,1999-09-18,-14.1468361908971,-54.857454279944
Busarakhan,1999-10-22,0.466629911989377,-43.2862184708171
Busarakhan,1999-11-20,-14.4263590333127,-62.7856764985748
Busarakhan,1999-12-10,-14.4401073455563,-63.4225147429262
Busarakhan,2000-01-15,-14.4721386559833,-63.4730114318413
Busarakhan,2000-02-19,-10.8215333266814,-63.0181540307005
Busarakhan,2000-03-19,-14.020508540222,-61.2138997051186
Busarakhan,2000-04-29,-12.7586408159738,-61.2936973621635
Busarakhan,2000-05-27,-11.964291750607,-54.1104613970421
Busarakhan,2000-06-26,-9.92851461301428,-60.7330257735425
Busarakhan,2000-07-15,-14.4293583658865,-19.648502691651
Busarakhan,2000-07-28,-12.2503954179164,-55.2439557649513
Busarakhan,2000-08-15,-14.2971882347669,-18.3769084148981
Busarakhan,2000-08-28,-5.79657232902965,-48.6344351188897
Busarakhan,2000-09-24,-12.4791888623404,-59.6133237274412
Busarakhan,2000-10-18,-13.3630125455903,-59.803439394745
Busarakhan,2000-11-24,-9.34419658691712,-59.1066134800084
Busarakhan,2000-12-04,-11.9794177527636,-60.2559327852754
Busarakhan,2001-01-17,-10.3032866248632,-60.0995044555571
Busarakhan,2001-02-18,-13.1163925619776,-62.834012925193
Busarakhan,2001-03-31,-10.3442494417018,-58.6067628677578
Busarakhan,2001-04-29,-9.38013741280946,-60.4277680108735
Busarakhan,2001-05-28,-13.7113472886311,-57.4768959479334
Busarakhan,2001-06-21,-11.0058051829292,-59.0056416146111
Busarakhan,2001-07-28,-8.27923750190793,-56.0689093263708
Busarakhan,2001-08-28,-11.37648078059,-59.1093684716835
Busarakhan,2001-09-23,-12.6839782370955,-56.7024734627997
Busarakhan,2001-11-18,-11.6283321041889,-58.6038222216201
Busarakhan,2002-01-24,-17.3386973783874,-60.2489202299335
Busarakhan,2002-01-25,-17.2533193055942,-60.2375094668392
Busarakhan,2002-01-26,-17.1807552537408,-60.2156737926891
Busarakhan,2002-02-02,-15.9250895948895,-59.0232213749648
Busarakhan,2002-03-29,-11.6275069806558,-60.815198956131
Busarakhan,2002-04-20,-12.6560507909591,-58.2988524165927
Busarakhan,2002-05-18,-12.6520096387295,-56.4155988575909
Busarakhan,2002-06-22,-4.35327037493451,-54.076789298955
Busarakhan,2002-07-26,-8.8481510520165,-58.1161188314115
Busarakhan,2002-08-22,-6.44884324664275,-56.0229165159209
Busarakhan,2002-09-12,-6.17129664124959,-57.6353599156955
Busarakhan,2002-10-12,-10.7457562257012,-60.8312892265245
Busarakhan,2002-10-15,-14.5100356011877,-19.8971108602128
Busarakhan,2002-10-26,-5.77641831944553,-56.0529122422973
Busarakhan,2002-12-15,-9.55112773896866,-60.2223523438483
Busarakhan,2003-01-24,-14.2211669195429,-58.6244552471944
Busarakhan,2003-02-28,-11.5531796297794,-60.3764527066791
Busarakhan,2003-03-30,-10.4390806614153,-59.6273451086917
Busarakhan,2003-04-26,-13.0168957392206,-57.3245505595543
Busarakhan,2003-05-22,-7.8311417452986,-56.6771569169173
Busarakhan,2003-06-28,-14.8322906716454,-57.7923857076043
Busarakhan,2003-07-12,34.1389022778656,-26.8414063216703
Busarakhan,2003-08-15,34.7852350898043,-28.4866853400374
Busarakhan,2003-08-20,-6.66836584830891,-56.0129441916714
Busarakhan,2003-09-16,-12.059733217677,-56.6924576557493
Busarakhan,2003-10-09,-14.8406394374794,-57.2110919497893
Busarakhan,2003-11-22,-14.7525137826899,-58.6243331294722
Busarakhan,2003-12-19,-17.5922168866297,-60.2937119556443
Busarakhan,2004-01-23,-11.0776722297535,-57.4516093964194
Busarakhan,2004-02-14,-16.258014751268,-59.3045945490937
Busarakhan,2004-03-14,-8.01285246379803,-58.5639926009476
Busarakhan,2004-04-16,-5.13098400109878,-48.9122208772747
Busarakhan,2004-05-30,-4.87407965378525,-49.5852923838695
Busarakhan,2004-06-19,-4.55714710807989,-51.6805467081292
Busarakhan,2004-07-02,-4.44449626110753,-51.4008732185241
Busarakhan,2004-08-14,-14.9666950665427,-56.0898633016602
Busarakhan,2004-09-04,-7.19611515790738,-56.6237287832154
Busarakhan,2004-10-21,-7.76715028355466,-58.4441746177973
Busarakhan,2004-11-06,-10.7056017273737,-59.7516391099989
Busarakhan,2004-12-03,-14.8588117076955,-58.5465196227544
Busarakhan,2005-01-22,-15.1306094553391,-50.8968608517306
Busarakhan,2005-02-20,-21.6741803891371,-56.5491239269688
Busarakhan,2005-03-24,-30.6360708434179,-53.6860084619106
Busarakhan,2005-04-24,-23.0214679882197,-57.5106771262839
Busarakhan,2005-05-29,-9.3472032384204,-38.4707362313228
Busarakhan,2005-06-17,-7.45719861847598,-33.5005854934971
Busarakhan,2005-06-21,-7.98714129008796,-33.9147398528722
Busarakhan,2005-07-24,-8.07570580567301,-34.1429980817309
Busarakhan,2005-08-14,-8.3150128405724,-34.1156918514658
Busarakhan,2005-08-26,-9.8323552825673,-31.9720256941549
Busarakhan,2005-09-24,-9.88047717162284,-31.5055450920006
Busarakhan,2005-10-23,-22.7785680175017,-52.23330247154
Busarakhan,2005-11-24,-9.61808938588438,-38.5045157414979
Busarakhan,2005-12-22,-15.6907270398629,-44.529465432302
Busarakhan,2006-01-28,-27.50722664393,-37.1366265749691
Busarakhan,2006-02-25,-27.4288872639449,-52.3896558475952
Busarakhan,2006-03-23,-17.235551555337,-49.8826285457382
Busarakhan,2006-04-27,-11.9433573527771,-44.6190121132437
Busarakhan,2006-05-31,1.89787589593091,-19.981311728726
Busarakhan,2006-06-25,-15.2150114708011,-44.6597450215082
Busarakhan,2006-07-16,-8.95110561233135,-35.4416067831274
Busarakhan,2006-08-13,-8.65966472304089,-34.473094578227
Busarakhan,2006-09-22,-8.82350437792051,-35.347605530551
Busarakhan,2006-10-06,-22.4210404098167,-52.2247379210297
Busarakhan,2006-11-22,-10.1425899289652,-37.9179916816167
Busarakhan,2006-12-13,-26.8952224732462,-36.5714128865745
Busarakhan,2007-01-24,-21.0019666199062,-34.5763791701332
Busarakhan,2007-02-22,-8.92131575423126,-45.1430580864315
Busarakhan,2007-03-28,-11.1451359391286,-43.0684729927722
Busarakhan,2007-04-20,-11.3317821565844,-34.0956802501873
Busarakhan,2007-05-26,-26.6235820123671,-50.1613171828559
Busarakhan,2007-06-23,-6.15506756032161,-58.8464233986027
Busarakhan,2007-07-22,4.81937669423058,-39.9467257044725
Busarakhan,2007-07-25,8.01576589880415,-14.0191634650173
Busarakhan,2007-08-25,12.1353877163409,-0.193431786931337
Busarakhan,2007-09-29,-9.36539865162856,-38.2382824115558
Busarakhan,2007-10-26,1.10670344818387,-19.7722805544687
Busarakhan,2007-11-28,-10.3654252470996,-35.8237163753539
Busarakhan,2007-12-22,-11.5798069405923,-35.7426911222069
Busarakhan,2008-02-03,-14.1493528294419,-41.8534263832912
Busarakhan,2008-03-30,-0.35742060560354,-8.96907247381355
Busarakhan,2008-05-03,46.6334353657636,-9.59539314748193
Busarakhan,2008-05-30,-1.04685189202872,-13.5686307845665
Busarakhan,2008-06-26,39.1466156101333,-3.18891831657041
Busarakhan,2008-07-12,34.4260102349143,0.465328881243042
Busarakhan,2008-08-11,34.5191814741712,0.373061316538099
Busarakhan,2008-09-21,-27.1261621875629,-47.7066446513114
Busarakhan,2008-10-19,34.6162299674084,0.256609519255748
Busarakhan,2008-11-17,-22.0837272584841,12.5169870052046
Busarakhan,2008-12-05,-25.217568433105,14.0086703104049
Busarakhan,2008-12-15,-24.4532298762794,16.3682632027123
Busarakhan,2009-01-24,-27.9472636127579,-55.9874339669945
Busarakhan,2009-02-14,-27.9412435256876,17.0417753074443
Busarakhan,2009-03-27,-27.132497528031,18.6131133490488
Busarakhan,2009-04-25,-27.7114619536549,18.8201716060511
Busarakhan,2009-05-25,-22.0642724787367,12.1397026886858
Busarakhan,2009-06-28,-19.2470375446687,17.1485558594998
Busarakhan,2009-07-26,-18.3046449722784,16.8842417772966
Busarakhan,2009-08-28,31.4281696912067,-54.5704453808009
Busarakhan,2009-09-24,35.1585874830345,-56.4318301568632
Busarakhan,2009-09-25,-19.3692216634751,16.8323934735739
Busarakhan,2009-10-30,-22.3157826368322,13.6252805630065
Busarakhan,2009-11-14,-7.67619554541386,2.64003087364175
Busarakhan,2009-12-19,-7.77641007249836,2.56439545923737
Busarakhan,2010-01-24,-21.4197771469649,-37.9430338616052
Busarakhan,2010-02-14,-20.0861540642421,-39.9707109196289
Busarakhan,2010-03-20,-21.3451747394479,-37.6807400117415
Busarakhan,2010-04-18,-10.199089926054,0.557699641115924
Busarakhan,2010-05-22,-10.1748848702271,0.70186256494007
Busarakhan,2010-06-13,-8.87521659083967,2.65438447990458
Busarakhan,2010-07-22,-8.80851001055213,2.71255754140477
Busarakhan,2010-08-28,-9.73375961000206,15.0334935409544
Busarakhan,2010-09-30,-9.94958252804334,-0.12930691842601
Busarakhan,2010-10-29,-20.8902599392425,-37.7893155059302
Busarakhan,2010-11-27,-21.1558388442791,-37.7296144372926
Busarakhan,2010-12-09,-20.2207041008142,-39.7295906102872
Busarakhan,2011-01-30,-20.1806711456181,-39.3439666102685
Busarakhan,2011-02-26,-21.5512731097178,-39.6463048884995
Busarakhan,2011-03-26,-20.079276115604,-49.8179910524631
Busarakhan,2011-04-13,-20.1696409902313,-49.8606820361695
Busarakhan,2011-05-27,-21.6979315706329,-38.0411729676912
Busarakhan,2011-06-29,-10.5541538972335,0.08902694112215
Busarakhan,2011-08-03,-10.6969295442148,-0.10898440603231
Busarakhan,2011-08-28,-8.51834292693921,4.25244783300862
Busarakhan,2011-09-23,-21.8881294132106,-37.3083162414731
Busarakhan,2011-11-03,-26.8261424142191,-53.2014565205919
Busarakhan,2011-11-16,-25.6910604086791,-51.4251670677679
Busarakhan,2011-12-08,-24.7616478021441,-39.5240879149581
Busarakhan,2012-02-04,-26.0690905475608,-52.7619354895332
Busarakhan,2012-02-11,-25.7527783641842,-52.2082298196899
Busarakhan,2012-02-18,-25.0668493851064,-51.2843749662623
Busarakhan,2012-02-24,-26.2063054770696,-52.2398516439635
Busarakhan,2012-03-16,-27.4155295455912,-53.6169588705244
Busarakhan,2012-03-25,-25.9949820686097,-51.4115465357843
Busarakhan,2012-04-26,-24.1620711761404,-38.3285998841718
Busarakhan,2012-04-29,-23.8819235523978,-37.478675241652
Busarakhan,2012-05-26,-24.1504376091188,-36.4408963357809
Busarakhan,2012-05-31,-11.2250555657935,-1.11745476312479
Busarakhan,2012-07-20,-14.3703803057705,-6.07592336985828
Busarakhan,2012-07-23,-14.4244734784274,-6.06040985203175
Busarakhan,2012-07-27,-14.4724544750626,-6.06102159127538
Busarakhan,2012-07-30,-14.1090645579708,-5.82940408519941
Busarakhan,2012-08-25,-13.7497242567848,-5.60073210887566
Busarakhan,2012-10-07,-14.7744604097469,-6.11506426664471
Busarakhan,2012-10-11,-24.5220084109814,-36.1590913071363
Busarakhan,2012-10-27,-25.8264428834145,-45.3740702891882
Busarakhan,2012-10-29,-25.7297299019973,-44.1363022507777
Busarakhan,2012-11-04,-25.6806442351922,-43.7736527531999
Busarakhan,2012-11-15,-25.8411465911216,-44.2401281510638
Busarakhan,2012-11-22,-26.241143448974,-45.1202018800944
Busarakhan,2012-12-08,-26.6267892252953,-46.039839326103
Busarakhan,2012-12-30,-27.5544068839092,-51.4126744809045
Busarakhan,2013-01-11,-27.8129679331128,-52.8959210889031
Busarakhan,2013-02-04,-27.4648956835417,-51.3059056184887
Busarakhan,2013-02-16,-26.8298296066441,-46.2270073115639
Busarakhan,2013-02-25,-27.4622721505678,-51.241636143306
Busarakhan,2013-03-24,-27.8447343798623,-52.8756424225944
Busarakhan,2013-03-30,-27.7032749607269,-52.0270390122751
Busarakhan,2013-04-20,-27.5151478539911,-50.9544432972868
Busarakhan,2013-04-29,-28.5075586159063,-48.2776712665845
Busarakhan,2013-05-19,-28.4297182331582,-42.4629614051982
Busarakhan,2013-06-02,-28.4764874260554,-42.2888649922883
Busarakhan,2013-06-21,-28.5197267127642,-42.1439626066053
Busarakhan,2013-06-30,-28.2182910876591,-36.8277028994658
Busarakhan,2013-07-19,-27.7234461179555,-34.5737676576472
Busarakhan,2013-07-29,-27.7365155694738,-34.7607872687446
Busarakhan,2013-08-08,-28.2674957041884,-36.5672737195906
Busarakhan,2013-08-23,-28.476742395455,-35.0629166307666
Busarakhan,2013-09-12,-28.3790112088413,-33.7435797607396
Busarakhan,2013-09-26,-28.5161813088794,-34.1244673450192
Busarakhan,2013-10-25,-28.1775115430381,-44.5584371191033
Busarakhan,2013-11-02,-27.8608376216843,-46.0844446711335
Busarakhan,2013-11-04,-27.9984596364533,-47.1544538662023
Busarakhan,2013-11-17,-27.8280113880672,-45.9014477829062
Busarakhan,2013-11-22,-27.6819213176786,-44.5461468729933
Busarakhan,2013-12-09,-27.5495472765556,-43.6504858883657
Busarakhan,2013-12-19,-27.7569845012043,-44.2382905848984
Busarakhan,2013-12-27,-28.1854920497114,-45.195625365385
Busarakhan,2014-01-24,-28.6553269979015,-46.1683569236105
Busarakhan,2014-02-03,-29.3953640284223,-47.2311464018298
Busarakhan,2014-03-12,-29.3869495836602,-48.1358336494746
Busarakhan,2014-03-15,-31.8756642062065,-46.4474690080988
Busarakhan,2014-03-21,-32.9200309763859,-45.2550898912509
Busarakhan,2014-04-06,-30.3412033803702,-50.5003958061199
Busarakhan,2014-04-18,-32.3856208409497,-46.3833833271489
Busarakhan,2014-05-02,-33.2999738526566,-45.2270104269219
Busarakhan,2014-05-03,-33.219129043368,-44.2711227474709
Busarakhan,2014-05-14,-32.1986035947584,-38.9958901229165
Busarakhan,2014-05-28,-31.8301413986076,-38.0869662519409
Busarakhan,2014-05-30,-31.0595171826115,-36.3904438493238
Busarakhan,2014-06-05,-29.0315590141637,-34.3882702257462
Busarakhan,2014-06-11,-29.2826864726385,-32.8479309833463
Busarakhan,2014-06-26,-26.4086553781104,-20.5667774931689
Busarakhan,2014-07-12,-26.2166726501779,-20.2803826959388
Busarakhan,2014-08-09,-27.0238041003172,-19.5747077200007
Busarakhan,2014-08-11,-26.8983908216271,-19.7296338495516
Busarakhan,2014-08-22,-26.5901100573355,-20.1214674187284
Busarakhan,2014-08-27,-26.3105702422178,-20.5392084018091
Busarakhan,2014-09-03,-26.1562806074993,-20.8833653349615
Busarakhan,2014-09-10,-26.1337723851186,-21.2869505815822
Busarakhan,2014-09-18,-29.4228446356956,-32.3282255548664
Busarakhan,2014-09-21,-29.4649710140156,-33.5367688037534
Busarakhan,2014-10-10,-29.5334648929336,-36.1347454972858
Busarakhan,2014-10-17,-29.5068895003041,-37.2397601310879
Busarakhan,2014-10-19,-29.5930592894825,-38.4830252390087
Busarakhan,2014-11-02,-29.8423365469791,-39.6207860724765
Busarakhan,2014-11-13,-30.2432796056317,-40.6766437301157
Busarakhan,2014-11-17,-30.3818554165458,-41.797405997638
Busarakhan,2014-11-21,-30.3721268073984,-43.2870067144114
Busarakhan,2014-12-06,-30.4794305492387,-43.9969960066207
Busarakhan,2014-12-11,-30.5841595115229,-44.3487113358808
Busarakhan,2014-12-13,-30.663935880449,-44.8367822168728
Busarakhan,2014-12-15,-30.6682466179953,-45.360187562163
Busarakhan,2015-01-16,-30.674410838345,-45.8699810339877
Busarakhan,2015-01-24,-30.7986054049178,-47.5153096422384
Busarakhan,2015-01-31,-31.0493312784437,-49.2097653350113
Busarakhan,2015-02-14,-31.067981066308,-50.2608309349278
Busarakhan,2015-02-27,-32.4368774069069,-51.2424329992335
Busarakhan,2015-03-15,-32.9379881143235,-51.5377683139211
Busarakhan,2015-03-21,-32.7457217419549,-51.7187785371208
Busarakhan,2015-03-27,-32.5034206187049,-52.0151454213924
Busarakhan,2015-04-10,-32.269740279193,-52.3586487158317
Busarakhan,2015-04-23,-31.3567363146311,-50.0337913597052
Busarakhan,2015-04-25,-30.2549523963117,-44.7870614906001
Busarakhan,2015-05-10,-29.8742149035413,-37.5414085752612
Busarakhan,2015-05-25,-29.9235735019509,-37.7246175192008
Busarakhan,2015-05-27,-29.9948938342253,-37.9023609101796
Busarakhan,2015-06-06,-30.0769218913382,-38.0552399141544
Busarakhan,2015-06-17,-30.0716344141038,-38.7265087656946
Busarakhan,2015-06-28,-30.016977256716,-39.436214154781
Busarakhan,2015-07-12,-30.0133670415376,-40.1604049608178
Busarakhan,2015-07-23,-30.3035110217828,-37.3078451071053
Busarakhan,2015-08-01,-29.9363949448466,-34.1542117543883
Busarakhan,2015-08-09,-29.8865565395833,-34.2846700050932
Busarakhan,2015-08-21,-29.8288751891078,-34.4830253582749
Busarakhan,2015-08-28,-29.7779764591378,-34.7329028289701
Busarakhan,2015-09-09,-29.7504946077236,-34.9659037355063
Busarakhan,2015-09-22,-29.7116784283694,-40.7605192118804
Busarakhan,2015-09-24,-28.7212434997392,-50.7558009353327
Busarakhan,2015-10-08,-28.6513063913066,-54.2657747039761
Busarakhan,2015-10-15,-28.7739335409072,-53.3513151976442
Busarakhan,2015-10-30,-29.178787051785,-50.4975742897166
Busarakhan,2015-11-11,-30.6066250528004,-46.2022269436553
Busarakhan,2015-11-18,-30.5381211111162,-46.939152469265
Busarakhan,2015-11-28,-30.501723131248,-47.7408964678643
Busarakhan,2015-12-09,-30.4984711392904,-48.3051731353747
Busarakhan,2015-12-19,-31.6342531075992,-55.1857596175468
Busarakhan,2016-01-14,-32.1730012735053,-56.3839889777136
Busarakhan,2016-01-24,-31.7648317205119,-55.3582345494016
Busarakhan,2016-02-06,-31.5487805837865,-51.3770551410838
Busarakhan,2016-02-11,-32.2937228256757,-48.0729949270201
Busarakhan,2016-02-14,-31.6069385545015,-51.6880579249183
Busarakhan,2016-02-26,-31.7703423124489,-53.0348312497751
Busarakhan,2016-03-11,-31.7403835266744,-54.5375165684191
Busarakhan,2016-03-20,-31.7699892762121,-55.2928149074558
Busarakhan,2016-04-08,-31.9007480546287,-55.759575287353
Busarakhan,2016-04-18,-31.6430692174924,-54.8953922203028
Busarakhan,2016-04-24,-31.5835597835367,-52.4857950567702
Busarakhan,2016-05-14,-32.0404707303977,-47.371592947738
Busarakhan,2016-05-22,-31.9263248588672,-45.678791478854
Busarakhan,2016-05-26,-31.5630027362421,-43.0902521666539
Busarakhan,2016-06-13,-31.2002212550407,-40.5696534814054
Busarakhan,2016-06-16,-30.861846050153,-37.9977942777918
Busarakhan,2016-06-26,-30.390276698935,-35.8690645321166
Busarakhan,2016-07-14,-30.653194563072,-34.3462756645675
Busarakhan,2016-07-20,-30.8184946263984,-34.9371199622391
Busarakhan,2016-07-22,-31.1791922636894,-34.0582005375234
Busarakhan,2016-07-24,-31.4641384684938,-33.5201687571871
Busarakhan,2016-08-11,-31.6382608767692,-33.277146558074
Busarakhan,2016-08-19,-31.2263829596516,-33.3170944270241
Busarakhan,2016-08-28,-30.4496357112508,-33.3095119999652
Busarakhan,2016-09-09,-29.8264267217658,-33.0783538493595
Busarakhan,2016-09-17,-30.2041834156313,-34.8610294644787
Busarakhan,2016-09-24,-30.1668710466466,-36.9069883579945
Busarakhan,2016-09-30,-30.6365401669796,-39.4116898316265
Busarakhan,2016-10-15,-31.0592564210451,-42.1725446016052
Busarakhan,2016-10-27,-31.2369093422718,-42.7376943957171
Busarakhan,2016-10-29,-31.4846390280302,-43.3619730140119
Busarakhan,2016-11-12,-31.6800740457696,-43.9221443668103
Busarakhan,2016-11-25,-31.5184084007156,-45.2056618197888
Busarakhan,2016-11-27,-31.3076494341987,-46.3524773172977
Busarakhan,2016-12-08,-31.3404441017572,-47.2517114694982
Busarakhan,2016-12-09,-31.3420939893797,-47.2462287826637
Busarakhan,2016-12-17,-31.3441802320839,-47.2413807830849
Chai,1998-01-31,22.6938129209575,-2.85375674995255
Chai,1998-02-20,22.7390456841067,-2.86366244472644
Chai,1998-03-19,22.7248411997331,-2.85702603302984
Chai,1998-04-17,24.6672173482941,-6.72674105441235
Chai,1998-05-20,23.4892964328278,-2.86476000991362
Chai,1998-06-28,24.5803270685116,-8.17256508768283
Chai,1998-07-23,22.8330408104063,-2.80862808311524
Chai,1998-08-15,-10.81551221336,-18.6574658615687
Chai,1998-08-23,1.25696572715247,-39.9792975780871
Chai,1998-09-27,22.7359252315557,-2.8259041672138
Chai,1998-10-30,13.7455189407639,-10.4409015578936
Chai,1998-11-26,23.5647113571185,-7.1655486303013
Chai,1998-12-18,22.4048347192804,-7.12760422188694
Chai,1999-01-30,23.8713960695279,-6.98195579196444
Chai,1999-02-18,22.7895110555713,-7.48156269880895
Chai,1999-03-17,22.7684432686957,-7.32124640079633
Chai,1999-04-22,13.8615239583713,-10.390315858185
Chai,1999-05-20,13.4145303378438,-10.655077953319
Chai,1999-06-19,25.7848521696317,-7.91144237363028
Chai,1999-07-15,-14.5120362621738,-15.2304218452752
Chai,1999-07-22,25.2830161404296,-8.55274499313512
Chai,1999-08-15,-10.9793885399854,-18.6321725701445
Chai,1999-08-28,25.775108876273,-8.0671999285103
Chai,1999-09-16,24.6911936264182,-8.85373391704475
Chai,1999-10-21,24.8747510016919,-9.07836128355291
Chai,1999-11-18,25.1006449734808,-9.79583049145341
Chai,1999-12-09,25.0931991892264,-9.77954665755707
Chai,2000-01-14,25.5534769987765,-10.0429371093262
Chai,2000-02-18,26.6501814567626,-9.77560214193385
Chai,2000-03-18,26.7681816544264,-11.1532400685393
Chai,2000-04-28,21.7372630511459,-9.87951851097975
Chai,2000-05-19,24.3917458268636,-5.77524900977976
Chai,2000-06-28,24.7993753253171,-11.7038586854815
Chai,2000-07-15,-14.4088631638585,-15.7738556295705
Chai,2000-07-21,50.5606517913918,-6.77087802423024
Chai,2000-07-26,-13.4911371276903,-16.9506951577887
Chai,2000-08-15,-14.4508937776355,-15.5839391238744
Chai,2000-08-26,25.0514183425207,-11.2212175874442
Chai,2000-09-23,24.4230698867898,-6.46360047318014
Chai,2000-10-16,21.5711558310562,-10.1053725352467
Chai,2000-11-18,23.5735430299327,-8.52128410045041
Chai,2000-12-03,23.4694672690841,-6.55460245446339
Chai,2001-01-16,23.0398519456147,-9.79492626913536
Chai,2001-02-17,22.8563362135282,-6.98709904656215
Chai,2001-03-31,23.1027346249932,-8.98746136973961
Chai,2001-04-27,21.9332816603544,-10.2915223488998
Chai,2001-05-27,23.8854595560457,-9.24188290693979
Chai,2001-06-19,24.6976494185001,-11.4098511645532
Chai,2001-07-07,26.0197168135737,-10.1719370629587
Chai,2001-08-26,24.3656828612542,-11.6133721036841
Chai,2001-09-22,22.6553695754586,-10.1809096477825
Chai,2001-11-22,22.1955398407733,-11.1895254233853
Chai,2002-02-01,22.140902872397,-12.0868244059933
Chai,2002-02-18,21.7094791871258,-16.77723949404
Chai,2002-03-16,22.0893143816269,-11.9273041496724
Chai,2002-03-31,21.5975047473693,-16.8212835294803
Chai,2002-04-15,20.4346399736843,-14.851671348231
Chai,2002-04-25,22.8065205129372,-15.5109735487599
Chai,2002-05-11,22.0311291247959,-15.2179121654029
Chai,2002-05-25,20.6791540535688,-16.7563450576554
Chai,2002-06-12,25.6084306239506,-14.5015598152657
Chai,2002-06-21,25.5865392109287,-14.4780649591784
Chai,2002-07-13,20.2494203440487,-14.5156386740326
Chai,2002-07-24,20.1062113829741,-15.3099675395948
Chai,2002-08-10,18.7635341002018,-7.03089715580388
Chai,2002-08-21,19.8720669655327,-14.8997847838523
Chai,2002-09-13,20.2058400925676,-15.4268563745397
Chai,2002-09-25,25.5875009950721,-14.5283128280245
Chai,2002-10-10,23.9471584772517,-12.3650090929763
Chai,2002-10-15,-10.2912265815629,-18.9525816603753
Chai,2002-10-24,17.3337310052317,-8.67157665132536
Chai,2002-10-30,18.28186802693,-7.8021513306387
Chai,2002-11-07,18.8748977976082,-6.68500197210774
Chai,2002-12-05,16.9224150901886,-9.69067230519419
Chai,2002-12-06,17.3645841401931,-8.82521480284384
Chai,2002-12-13,18.9739124917064,-6.83543266321653
